"id_cliente";"id_solicitacao_emp";"id_historico_emp";"idade_cliente";"salario_anual";"propriedade";"anos_trabalhados";"motivo_emp";"pontuacao_emp";"valor_emp_solicitado";"taxa_juros";"possibilidade_inadimplencia";"percentual_emp_salario";"inadimplencia_anterior";"anos_primeira_solc_emp"
"5si05sgm-eyct";"0dzhsbds-xnqe";"hqq5uhub-9yci";31;41053;"Hipoteca";1.0;"Pessoal";"A";12000;0.0;0;0.29;"n";7
"bmsqoi4e-bmwy";"0dzw1hsf-khem";"eocbinaq-bmcv";24;143123;"Hipoteca";2.0;"Pessoal";"D";4000;12.61;0;0.03;"n";4
"6wwuvbdo-uq84";"0e0coggt-vdes";"06dl3qqd-irch";27;42000;"Alugada";2.0;"Médico";"A";6550;7.88;0;0.16;"n";8
"ec81dtxu-ji5a";"0eauxjnp-7wxm";"lfyskkoi-cdft";27;45760;"Própria";6.0;"Médico";"B";14000;0.0;0;0.31;"n";6
"zlopz9ah-lfof";"0ebddlh6-rkdq";"ebc50nxq-mkls";22;18000;"Alugada";0.0;"Pag. de débitos";"C";2400;13.61;0;0.13;"y";3
"zv7sodsz-etpj";"0ebtw5d1-lzm9";"bpaoj02q-vpli";25;42769;"Alugada";3.0;"Educativo";"A";1500;7.49;0;0.04;"n";3
"w2arpjkb-cffk";"0eczouwl-3roa";"uro2zfdg-girr";27;36000;"Alugada";2.0;"Pag. de débitos";"D";12000;14.09;1;0.33;"y";10
"kihld80x-rvss";"0ei1yl18-gkfz";"lrwubbiq-rcix";27;0;"Alugada";3.0;"Educativo";"E";10000;6.92;0;0.2;"n";2
"imhexttv-kyo8";"0ei8bymx-5xnj";"ztsezwwa-liif";24;29000;"Hipoteca";1.0;"Melhora do lar";"B";20000;10.62;0;0.69;"n";3
"6ahyrbnj-jtzi";"0elfghqj-lcfe";"6ywm1tb6-7ysu";46;60350;"Alugada";3.0;"Pessoal";"A";10000;8.94;0;0.17;"n";17
"0ounjk21-bqnu";"0elm6xyp-mfyn";"ksxgd6bj-g9iq";26;70000;"Alugada";7.0;"Pag. de débitos";"C";20000;13.16;1;0.29;"n";3
"thhovzu7-yayc";"0elybnh2-ae9r";"i4pwxffm-dx3k";29;220000;"Hipoteca";13.0;"Pag. de débitos";"B";8500;10.37;0;0.04;"n";5
"e9x7z9ja-m30l";"0epwgw9z-pfoi";"s8lq4yz8-etqm";49;45000;"Alugada";2.0;"Pag. de débitos";"C";15000;13.49;1;0.33;"n";12
"6yctoar1-3yea";"0esfvozg-7kbj";"tnamvuyh-axos";31;28800;"Alugada";1.0;"Empreendimento";"B";5000;9.25;0;0.17;"n";7
"inrypjef-awoy";"0ewody1e-tugx";"umwgko62-xxyg";31;60000;"Hipoteca";15.0;"Pag. de débitos";"A";10000;9.63;0;0.17;"n";8
"eijgmdfm-3yzx";"0ewwhmfp-5vlw";"isklle38-lqe4";31;180000;"Própria";15.0;"Educativo";"B";10000;11.71;0;0.06;"n";7
"yrpyayar-dpj6";"0exg9jw8-p5t5";"1f7tznzy-ppol";25;90000;"Hipoteca";2.0;"Médico";"B";15000;12.42;0;0.17;"n";2
"x21cpzah-y2ju";"0exmgskd-9gho";"stak86pp-kumq";24;48996;"Alugada";5.0;"Médico";"C";5000;13.79;0;0.1;"y";4
"qziy74bj-r8bi";"0ey0axae-pbp6";"krrnwfig-q3mg";24;29000;"Alugada";0.0;"Médico";"D";12000;15.05;1;0.41;"y";2
"yasmp2nf-ueej";"0f0wdbfj-edhi";"pd25xee1-ewaw";34;60100;"Hipoteca";6.0;"Educativo";"A";1500;6.03;0;0.02;"n";6
"xmks3mac-w1lk";"0f7tyrrw-kwp5";"1wrjxlfv-ufcw";26;45000;"Alugada";5.0;"Médico";"B";2000;11.49;0;0.04;"n";3
"phhyhkp2-8q5d";"0fafjdzh-7gxn";"fqwqnlil-dd5v";26;62000;"Hipoteca";0.0;"";"A";2100;15.99;1;0.22;"n";2
"m7bgkkap-cdpn";"0fd6rphz-ac2x";"uycjiq0u-u1mr";25;30000;"Alugada";9.0;"Empreendimento";"D";9000;17.58;0;0.3;"n";2
"kovjtq1q-iwn0";"0ffom3qc-mcxq";"w85sliem-3cez";35;48000;"Alugada";6.0;"Educativo";"A";17000;7.88;1;0.35;"n";8
"jj11vtri-xy0r";"0ffxfhlm-xm9t";"drw6tbrf-ila4";25;150000;"Hipoteca";3.0;"Médico";"A";12000;0.0;0;0.08;"n";2
"zyuj4die-kroq";"0fhbjlyt-muuw";"qe2sr9cd-h7tz";25;60000;"Outros";3.0;"Pag. de débitos";"B";5000;11.14;0;0.08;"n";3
"cklwfp0b-whzr";"0fk0tmxz-wu7z";"1msocyye-eeae";22;40058;"Hipoteca";5.0;"Empreendimento";"B";6000;9.91;0;0.15;"n";2
"dxtgjb4j-wo2n";"0fngtkz3-d83l";"mcnmjinw-hbq2";29;28800;"Alugada";2.0;"Educativo";"A";7225;6.92;0;0.25;"n";7
"4bjro9yk-f56e";"0fnptjb9-lnca";"b0qwgsn6-zfhl";46;82359;"Hipoteca";6.0;"Pessoal";"A";6600;7.66;0;0.08;"n";13
"mldqd00g-n8nx";"0fpkyl7t-asrh";"rbo5lo86-kpir";23;92000;"Alugada";2.0;"Educativo";"A";4000;5.42;0;0.04;"n";2
"rgmmkigl-zgvj";"0frdiqlf-jlhh";"n4oepd25-oil4";22;30000;"Hipoteca";6.0;"Educativo";"D";6600;14.42;0;0.22;"n";4
"cejokiwg-imju";"0frprtom-69oc";"iytnkw4o-9dbq";35;218000;"Alugada";4.0;"Pag. de débitos";"D";7000;14.11;1;0.03;"y";9
"wp6acupj-wxni";"0fsqmjqg-rici";"la98yaol-fl35";26;30000;"Alugada";2.0;"Educativo";"A";1000;9.63;0;0.03;"n";3
"nd5wz0jc-6plx";"0fu5td1k-k4n5";"kdzzbmef-fwr3";36;84695;"Alugada";2.0;"Médico";"A";12000;7.29;0;0.14;"n";14
"ej1txvwz-8n28";"0fuksfhf-3izu";"flj48bkg-u81w";42;101000;"Hipoteca";6.0;"Pag. de débitos";"F";25000;16.15;1;0.25;"y";17
"wd6jgzwk-unn9";"0fwooctn-s7ej";"snys3ctt-gicz";22;76000;"Hipoteca";0.0;"Educativo";"B";15000;10.99;0;0.2;"n";3
"drdypkmd-a21h";"0g0n380i-fcxy";"puycknth-pueb";22;165000;"Hipoteca";5.0;"Empreendimento";"D";24000;15.62;0;0.15;"y";2
"jmfyoaq4-em91";"0g191nas-nc7r";"5bmzly9j-1kst";24;47000;"Alugada";3.0;"Pessoal";"F";24000;17.8;1;0.51;"n";2
"anz8vxqx-utdw";"0g1qoyes-hhk2";"9hzumcdi-sqtq";28;35000;"Alugada";5.0;"Médico";"D";10000;14.61;0;0.29;"n";7
"k4apiidr-wkee";"0g9ahdjh-acri";"2idtsifs-6a22";40;55182;"Alugada";0.0;"Empreendimento";"A";6000;6.99;0;0.11;"n";13
"kenpfenc-f5im";"0g9l91vt-bter";"cbr3oc8u-atoo";23;44000;"Alugada";4.0;"Pessoal";"B";3000;9.62;1;0.07;"n";4
"qdsu7tin-wkuo";"0gawgwf5-88yw";"yb4de8xa-l8ae";23;30000;"";0.0;"Empreendimento";"";16800;7.37;0;0.22;"n";5
"r3wdh9gq-70cr";"0gbujzhs-ykgd";"cdllsdq4-vu3o";38;53052;"Alugada";0.0;"Educativo";"B";8000;0.0;0;0.15;"n";15
"fd9javhf-uuk7";"0gccsmaq-1zow";"s5ecudol-iusg";26;40000;"Própria";0.0;"Médico";"B";4300;10.74;0;0.11;"n";2
"wgazw4xr-x26x";"0gir4hx6-wikg";"l10acdqf-hy6g";55;24543;"Alugada";3.0;"Empreendimento";"C";4000;13.92;0;0.16;"y";27
"kpnwd8yh-k6qd";"0gjarp7y-ys8q";"niq5qyze-mqkq";21;63996;"Alugada";6.0;"Empreendimento";"C";12000;13.79;0;0.19;"n";4
"aiuz8rse-oajl";"0gkryhdm-atra";"0zbkzduh-gsp4";30;38000;"Alugada";0.0;"Médico";"A";12800;5.79;1;0.34;"n";8
"94iao3zj-qrwz";"0gln5r3a-ddtb";"hxwgsusd-2mxd";30;90000;"Hipoteca";14.0;"Pessoal";"A";18000;8.49;0;0.2;"n";7
"ool6hhyd-alzq";"0goe9sys-oz2h";"twlh4f0l-jnm0";23;54000;"Alugada";7.0;"Pessoal";"C";12000;0.0;0;0.22;"y";3
"fa3adgwa-grlh";"0gpbmb4u-r2rq";"nrc9cqu0-lizw";21;36000;"Hipoteca";5.0;"Pessoal";"A";2800;6.99;0;0.08;"n";2
"hys6bqqx-eme9";"0gskrsam-nuh5";"j45nu3qk-neo2";28;200000;"Alugada";0.0;"Pessoal";"C";16000;10.91;0;0.08;"y";9
"nwro9pow-f4ik";"0guli7mq-qua5";"ujqhw7j5-vjws";24;47000;"Hipoteca";3.0;"Médico";"B";12000;12.21;0;0.26;"n";3
"l0dejvyc-kppy";"0gxyffks-scdt";"erpsyby9-vzyp";28;50000;"Alugada";4.0;"Pessoal";"A";15000;7.49;0;0.3;"n";8
"ju1xdqw6-wmay";"0gymkg4y-ne4m";"gnr4ywft-r3g3";31;52000;"Alugada";4.0;"Empreendimento";"";10000;0.0;0;0.12;"";4
"irchcpmf-902g";"0gzoyk3k-u4zq";"rd8kjlwa-wcti";44;30000;"Própria";3.0;"Empreendimento";"B";7500;10.39;0;0.25;"n";11
"p893kg1r-ug1q";"0h2vsz4g-rytc";"mexkjd9t-xhbq";24;44000;"Própria";8.0;"Empreendimento";"A";14500;7.29;0;0.33;"n";2
"gga9jvrc-vojt";"0h6cwj6f-syg2";"tjtzheic-jp42";24;40000;"Hipoteca";6.0;"Pag. de débitos";"B";5000;11.11;0;0.13;"n";2
"tla3bagj-ql41";"0hartqp3-lhq3";"qegblauw-iylg";22;51500;"Hipoteca";6.0;"Educativo";"B";7500;9.88;0;0.15;"n";3
"lppky0v5-qim4";"0hc91esy-ejhg";"erp8nsir-6koa";26;66000;"Alugada";3.0;"Melhora do lar";"B";25000;11.58;1;0.38;"n";4
"4boon4q3-sltu";"0he5olnm-9akk";"nrkinkyb-jjlk";22;50663;"Alugada";0.0;"Pag. de débitos";"C";7500;13.22;0;0.15;"n";3
"bcotgnka-vab9";"0hga5uzw-3l9k";"zk1ydjbi-v9am";23;31200;"Alugada";6.0;"Empreendimento";"B";8000;11.49;0;0.26;"n";4
"fdlvxzir-9bpn";"0hhjwu5f-l7q2";"0scragie-zgm2";22;29000;"Alugada";6.0;"Médico";"A";10000;7.29;1;0.34;"n";3
"s9kyz32o-4tcs";"0hhk1lln-brfq";"wkbmpjti-ddfd";25;62393;"Outros";0.0;"Médico";"D";20000;15.05;1;0.27;"y";3
"xqu9odnw-rlbx";"0hp1ctqo-ebtt";"ddxaxa0z-vqxp";22;94200;"Hipoteca";6.0;"Pessoal";"B";20000;8.88;0;0.21;"n";2
"ycs2gzd1-rtps";"0hqlzttr-sshi";"c26lfpmh-jp58";24;55000;"Alugada";3.0;"Educativo";"A";14500;6.62;0;0.26;"n";2
"mrqyr8vy-7ara";"0hs3r7sw-d2mo";"lcquzem1-lmr8";29;32400;"Alugada";11.0;"Melhora do lar";"A";5800;5.79;1;0.18;"n";5
"lepnv3dw-zbo3";"0hsgdumx-d1g7";"td2oah5u-4jsa";24;19200;"Alugada";2.0;"Pag. de débitos";"B";5000;0.0;1;0.26;"n";3
"xte0jz7k-mbrn";"0hsswtm3-onu4";"b3fuqm1f-8vij";36;63000;"Hipoteca";7.0;"Médico";"A";4200;7.14;0;0.07;"n";13
"adned6ah-hmvs";"0ht9bpyc-y3m3";"emazyh2u-amrw";27;80000;"Hipoteca";5.0;"Empreendimento";"C";35000;0.0;0;0.44;"n";8
"bsjkni5y-1lig";"0huc4qjj-ww8j";"tjaddvin-ynto";22;27996;"Alugada";4.0;"Médico";"C";5000;0.0;0;0.18;"y";3
"is72iogt-pze9";"0hz4s3q9-lqoo";"zzrsyxtl-jq0i";46;47000;"Hipoteca";5.0;"Pessoal";"A";6000;7.14;0;0.13;"n";14
"a4790rrq-iqxy";"0i4yly1z-knpk";"zimfob6o-r6mn";25;30000;"Alugada";6.0;"Pag. de débitos";"B";8000;10.74;0;0.27;"n";3
"pozzoy56-p7xk";"0iahqhfw-aaoh";"bzd4tmjn-lc1u";28;131040;"Hipoteca";0.0;"Médico";"C";10000;13.35;0;0.08;"y";7
"enj47r41-fsia";"0ibugeis-qdfl";"pgi9ztam-yayl";22;31200;"Alugada";0.0;"Pag. de débitos";"A";2700;6.91;0;0.09;"n";4
"yav8w9d4-akoy";"0iirctxf-zntp";"my5niq0h-n7wx";28;80000;"Hipoteca";0.0;"Melhora do lar";"B";6500;11.11;0;0.08;"n";7
"pzwo7kxk-uxs2";"0iitpkbh-ue4l";"yrt20bjb-rczm";37;42000;"Hipoteca";0.0;"Pag. de débitos";"A";3000;6.17;1;0.07;"n";13
"9fdgg2cx-iews";"0ilg2fsj-ded8";"7alq4b4y-1680";50;85000;"Alugada";1.0;"Melhora do lar";"C";17500;13.49;0;0.21;"n";17
"n4ghnwtg-syw1";"0imdsqmt-dule";"dyq4somt-ed3z";31;101000;"Alugada";2.0;"Educativo";"C";7500;13.22;0;0.07;"y";5
"3n5thedw-kuwl";"0incxybz-j3ra";"d2rw7alk-oljz";25;50000;"Hipoteca";9.0;"Empreendimento";"A";18650;7.9;0;0.37;"n";4
"ofc7d92u-l90w";"0inwfxc9-vu4d";"ha3wsgpd-zn3a";22;24960;"Alugada";0.0;"Empreendimento";"A";2500;7.51;0;0.1;"n";2
"xsu9wpaw-dz3u";"0ipybnuy-r6d9";"c2wbk9ra-9fcy";25;66000;"Hipoteca";0.0;"Melhora do lar";"B";18500;12.21;0;0.28;"n";2
"6duisydm-fhbo";"0iqld5es-1fdf";"1gwilfkm-2taf";23;40000;"Hipoteca";6.0;"Médico";"B";13200;0.0;0;0.33;"n";4
"x8tbuhjx-hfqu";"0iqxbmxs-ew6w";"03jnqks9-kkq3";41;42000;"Alugada";1.0;"Empreendimento";"B";3200;12.18;0;0.08;"n";16
"cg2tbrtx-m0wu";"0irl9elx-ldbw";"u5gdgikq-ymos";25;107000;"Hipoteca";10.0;"Melhora do lar";"A";3000;0.0;0;0.03;"n";2
"l4ymj4fq-nrlc";"0isqoefc-ltl4";"uqbhh7c2-uhbj";37;55000;"Alugada";4.0;"Pessoal";"B";3000;0.0;0;0.05;"n";14
"fye8xmmv-s70c";"0itobdkh-ojei";"8pud35zv-mbg7";33;68508;"Alugada";17.0;"Empreendimento";"A";7000;8.0;0;0.1;"n";10
"hlhr5wmm-aukm";"0ivve9g4-jz7d";"6klelflb-fu6m";37;30000;"Alugada";6.0;"Médico";"B";6500;10.37;0;0.22;"n";11
"y9ghzczr-vwpk";"0iwx9eaf-o8zf";"niipkdhr-fwxg";24;49296;"Alugada";8.0;"Educativo";"A";5000;7.88;0;0.1;"n";4
"337pz5rc-prnh";"0izpu2cl-s0cq";"4jas4azz-rwsb";22;27996;"Hipoteca";4.0;"Médico";"D";3250;15.21;1;0.12;"n";2
"iwx23yrg-sft6";"0izy6vt5-lnfy";"lc6hc4iu-jm57";25;60000;"Hipoteca";2.0;"Pessoal";"B";6900;9.99;0;0.12;"n";3
"gvk61rex-c295";"0j0me21u-w6lf";"83ayjmy3-deoq";23;40000;"Própria";6.0;"Educativo";"A";3000;7.66;0;0.07;"n";3
"sss7tl87-zuif";"0j49fi5a-bpee";"b7utfra9-sgtg";24;46809;"Alugada";4.0;"Médico";"B";5000;12.18;0;0.11;"n";2
"na5ckjrx-brpb";"0j5llnns-okqv";"7y3ptwjm-24gu";30;120000;"Hipoteca";13.0;"Educativo";"B";15000;0.0;0;0.13;"n";8
"rqzthihi-pbrm";"0j76tlzm-1hsz";"t1hkipoa-dwet";26;104676;"Hipoteca";0.0;"Médico";"A";16000;5.99;0;0.15;"n";4
"gelg2g9t-s4gd";"0jdkf4kq-eiox";"neltagd4-sjza";43;500000;"Hipoteca";5.0;"Empreendimento";"C";25000;12.61;0;0.05;"y";14
"oycypist-lvuo";"0jejto8o-kw5o";"7metnol2-4fkc";24;52000;"Alugada";3.0;"Educativo";"B";10000;12.42;0;0.19;"n";2
"vz5suu0z-uyci";"0jfpfalz-z2pf";"g8twmiwk-dwty";22;87000;"Hipoteca";6.0;"Educativo";"B";1500;10.99;0;0.02;"n";4
"vso7hyrx-pqoc";"0jfz8j8t-anm3";"ktkhsupu-ckgt";32;27000;"Alugada";5.0;"Empreendimento";"C";4500;13.11;0;0.17;"y";5
"mnzjzstp-zqx4";"0jmapvws-6xkw";"koikoz4i-r7rm";22;60000;"Alugada";4.0;"Pessoal";"A";9600;7.9;0;0.16;"n";3
"teur4rwr-h0bf";"0jmdybxe-fept";"bwxy2x9y-3kug";22;49000;"Alugada";7.0;"";"C";13000;18.39;1;0.3;"";3
"guxnhaah-7png";"0jnkhdpm-k2jp";"ulpouyhh-lznr";27;47900;"Própria";1.0;"Empreendimento";"C";7500;13.47;0;0.16;"n";8
"cdxouheu-b3qw";"0joirgr7-3miy";"4djrrxn0-gpm1";35;99800;"Hipoteca";9.0;"Pessoal";"A";8000;7.14;0;0.08;"n";9
"elcajxox-ij4q";"0jotcyrq-wmif";"ow1ffxdo-fxqj";25;58000;"Hipoteca";9.0;"Médico";"B";10400;12.18;0;0.18;"n";2
"bbmfvep6-twwn";"0jqf1lnd-foej";"e7usleqp-ofhg";33;114996;"Hipoteca";0.0;"Pessoal";"B";7450;11.71;0;0.06;"n";5
"lsayxwn2-7ww1";"0jqgkshz-rg3n";"qim97llm-mjat";33;95000;"Alugada";6.0;"Melhora do lar";"A";3200;7.51;0;0.03;"n";5
"ylj7kujg-k7tc";"0jsfvo3y-aoff";"qadayqyi-sizy";30;107000;"Hipoteca";2.0;"Pessoal";"A";5000;0.0;0;0.05;"n";7
"7fn1hndw-vhor";"0jsvndce-nbhz";"ne6oemgy-wwxy";24;35556;"Própria";9.0;"";"A";4200;13.48;1;0.35;"";4
"ujflahnv-5of1";"0jtmlrmk-leif";"2mc94be0-ofdz";36;76000;"Alugada";2.0;"Pag. de débitos";"E";4000;17.39;1;0.05;"n";13
"62yvkqa8-uksj";"0ju3zemk-ftdy";"5hu5jjec-bb4i";29;80000;"Alugada";13.0;"Médico";"C";15000;13.72;0;0.19;"y";5
"8iijeum6-u6wl";"0jwdoxmj-ehfp";"8j9l7nkj-luya";29;34000;"Própria";2.0;"Empreendimento";"E";14400;16.0;0;0.42;"y";7
"xo3gruc2-nlpt";"0jyqevci-wgpg";"ddsu8tc1-ampa";23;48000;"Hipoteca";2.0;"Educativo";"A";10000;9.32;0;0.21;"n";4
"ok9gk5bw-ejss";"0jzytblc-xthl";"ee0ljnuz-dt9r";31;30000;"Hipoteca";15.0;"Pag. de débitos";"D";11225;13.62;1;0.37;"y";6
"g7nafzcl-s1td";"0k1zr4dl-5ivs";"k2fhcwla-zews";30;28000;"Alugada";5.0;"Pessoal";"C";12000;14.22;1;0.43;"n";8
"dxhh85gf-mdw5";"0k25jmzp-7ftn";"fj0dzl8x-a7tw";23;36000;"Alugada";0.0;"Pag. de débitos";"B";9000;11.11;0;0.25;"n";4
"hhat94p8-izve";"0k3kru2b-pqdl";"ahmftcrg-h01q";23;40000;"Alugada";0.0;"Educativo";"B";5000;12.42;0;0.13;"n";4
"ba7y6xqp-ye8u";"0k7as7jo-enal";"irbrbdsk-rcwq";34;39000;"Alugada";0.0;"Melhora do lar";"C";22400;0.0;1;0.57;"y";9
"1jjthpgt-vldx";"0k9wxzgn-xuod";"2otxtase-htdl";22;75000;"Alugada";1.0;"Empreendimento";"A";19200;0.0;0;0.26;"n";2
"qgd0egps-qd56";"0kaeza3s-6n0h";"xnq6pmyc-sf0y";24;56000;"Alugada";0.0;"Empreendimento";"";15000;15.33;0;0.39;"";3
"7xbir86g-edjb";"0kbvhsqw-lc4o";"ek4xinj0-lcgi";21;34000;"Alugada";4.0;"Educativo";"B";1800;11.49;0;0.05;"n";4
"fbvkexeo-xmxs";"0kczfjsr-uww5";"pjdk3rpt-3o1b";27;95004;"Hipoteca";1.0;"Pessoal";"A";15000;7.51;0;0.16;"n";9
"pokui6o5-pwn8";"0kd8epd0-omdh";"p1atcebl-bl8y";27;24000;"Própria";1.0;"Educativo";"C";6000;0.0;0;0.25;"n";7
"y9jbk0ey-7gpu";"0keibzly-dtsw";"oxakycmy-1wm9";22;52800;"Própria";0.0;"Médico";"A";7000;6.99;0;0.13;"n";4
"iz44ysqg-j7cc";"0kezejyo-ghqd";"rib8wboe-4in2";31;30000;"Alugada";0.0;"Melhora do lar";"D";5500;15.21;1;0.18;"y";7
"n1ugwp70-6aad";"0kfbyy1q-ofoc";"ffyog5dy-qk6y";25;180000;"Hipoteca";9.0;"Melhora do lar";"B";14400;0.0;0;0.08;"n";2
"sjztie6x-gdc2";"0kgbilyc-0v2r";"ux7ysyoo-dhms";24;16000;"Alugada";2.0;"Pag. de débitos";"D";4200;0.0;1;0.26;"n";4
"jndkwg0j-z89p";"0kgbxtx4-m8ht";"dzfez7df-raje";24;70000;"Alugada";3.0;"Educativo";"B";25000;11.86;1;0.36;"n";4
"emo1xtnu-hrjm";"0khdao5e-gzav";"jmhdvvxw-v5gw";30;43200;"Própria";6.0;"Melhora do lar";"B";2000;10.99;0;0.05;"n";9
"wb3e2g0f-z703";"0khyhois-qxhw";"ekug2o6g-xfa3";21;28000;"Alugada";2.0;"Pag. de débitos";"C";6625;13.06;1;0.24;"n";2
"xow0qogc-yx3g";"0khzcsus-ydgy";"fjxrjy8g-gfzr";28;300000;"Hipoteca";11.0;"Pag. de débitos";"A";10800;6.92;0;0.04;"n";5
"vbooph04-6vxv";"0kiiohnd-vygz";"sdyrzkxo-0m6l";24;43200;"Alugada";3.0;"Educativo";"C";5000;14.17;0;0.12;"y";4
"synudgl0-ib4k";"0kjgf1dt-56yd";"1km0zw9i-wmeg";23;55000;"Hipoteca";7.0;"Médico";"C";10000;13.99;0;0.18;"y";3
"vloa9spn-kydu";"0kjnkxj8-lzmh";"g4yockhj-lzuu";31;62050;"Alugada";0.0;"Médico";"D";3600;15.95;1;0.05;"n";9
"seezhdjf-34wt";"0kmkt6lr-c5sh";"ges3m6ev-wwof";25;66000;"Alugada";7.0;"Pag. de débitos";"B";6500;10.25;0;0.1;"n";3
"ztlngvyz-xcez";"0kn9f1fd-tdds";"zppvvmxl-xeoj";26;244800;"Hipoteca";11.0;"Médico";"D";12000;16.29;1;0.04;"y";4
"w7tlopsd-dhs8";"0kpazh1d-6ru7";"ogcha2hv-8pij";24;46000;"Hipoteca";9.0;"Educativo";"A";12000;7.88;1;0.26;"n";4
"swhdj2ic-ptct";"0kpfk6pw-ubqh";"corh9a73-kfq2";23;59000;"Hipoteca";7.0;"Educativo";"A";9000;8.49;0;0.15;"n";3
"aslepium-onsu";"0kpynk1d-uxsp";"vkcqzisi-xzek";46;54196;"Hipoteca";17.0;"Empreendimento";"B";4500;11.49;0;0.08;"n";14
"ysrocckf-kmov";"0kqugmtu-didg";"ajvpexbn-jpwn";39;60000;"Alugada";3.0;"Pessoal";"B";8000;9.88;0;0.13;"n";14
"z4xren20-ozxq";"0kwqh9er-yhwz";"djww0glu-mut3";24;39996;"Alugada";0.0;"Empreendimento";"D";5000;14.11;1;0.13;"y";3
"j3ncolde-poee";"0kxka7wf-zron";"yclnr1tp-kmim";27;86625;"Hipoteca";3.0;"Melhora do lar";"A";14825;0.0;0;0.17;"n";9
"6g2uy2sf-rv5q";"0kygwqtt-ro2y";"6lvjfrz5-an2g";30;90722;"Hipoteca";6.0;"Empreendimento";"A";10000;6.91;0;0.11;"n";8
"onxvhsrd-4ass";"0kyplhrj-vp7g";"1nyxgy5c-fq1i";22;55992;"Alugada";6.0;"Empreendimento";"B";14000;12.21;0;0.25;"n";3
"pmobl4vz-fy8p";"0kyzlrcz-pxan";"gbxuma9f-crbj";38;40000;"Alugada";5.0;"Médico";"B";4000;11.49;0;0.1;"n";12
"o2pb3iag-q0o3";"0l0exsds-cdgh";"qsnlyqux-4g3u";57;15000;"Hipoteca";1.0;"Pag. de débitos";"C";3000;12.68;1;0.2;"n";23
"qxbcxahm-wrt1";"0lckcwf5-p8kb";"8mosrl2z-jndu";25;34000;"Hipoteca";9.0;"Pag. de débitos";"B";10000;12.42;0;0.29;"n";3
"k40dq66q-eexz";"0lcq26bu-xm4o";"bbbxbrqr-lyrx";30;36000;"Hipoteca";2.0;"Empreendimento";"A";3000;6.39;0;0.08;"n";10
"fvtwvyzn-aifz";"0lelcs9f-8n12";"rykjmzlx-jxqc";28;57000;"Própria";7.0;"Pessoal";"B";3500;11.83;0;0.06;"n";6
"vxhhtldg-ctwh";"0lelsggy-tdkc";"jhximwzu-qiqu";24;55000;"Alugada";1.0;"Melhora do lar";"B";7500;12.53;0;0.14;"n";2
"dsozfccf-mkqe";"0lfk9pwm-6hat";"ihvaqeie-5t3d";43;138000;"Hipoteca";4.0;"Educativo";"A";9900;6.99;0;0.07;"n";14
"yj4rks1u-ncni";"0lfr1kcb-b11g";"ewo1stub-v21c";22;18000;"Própria";1.0;"Médico";"D";5400;15.31;1;0.3;"y";2
"ys91olvw-oees";"0lh7lhxd-qjhn";"rxlchkpc-rocr";28;86400;"Alugada";1.0;"Melhora do lar";"B";2425;11.49;0;0.03;"n";8
"xt2dkkg8-kvdn";"0lkklwzv-r6zq";"c3hzswsj-pjj4";23;44000;"Própria";7.0;"Empreendimento";"C";5000;13.23;0;0.11;"n";2
"6lbuixrn-nzwt";"0lknwlqh-r5or";"auc0puhk-nr3g";35;125000;"Alugada";6.0;"Pag. de débitos";"C";7000;13.06;0;0.06;"y";5
"ytyvr4cj-bxpq";"0lmyftrm-4bcr";"sdxbwm4g-epip";30;232050;"Hipoteca";14.0;"Médico";"E";25000;17.93;1;0.09;"y";9
"m3h3sjtl-yn7y";"0lpn845p-q2j3";"y3opsdit-hq2h";33;103000;"Hipoteca";5.0;"Educativo";"A";24000;7.49;0;0.23;"n";10
"ht08rtpv-hey2";"0lprbqn0-x609";"gx3jgrtg-ouvt";33;53000;"Alugada";13.0;"Educativo";"C";10000;15.96;0;0.19;"n";9
"ok8udrpw-m9eu";"0lsas9tm-ui1w";"nkcgizzl-fipd";26;53000;"Própria";2.0;"Empreendimento";"B";2500;9.91;0;0.05;"n";2
"tgp7q1xm-iera";"0lt9cuyj-a25p";"ciyujaob-phfn";21;30000;"Alugada";3.0;"Pag. de débitos";"A";2500;7.14;1;0.08;"n";4
"7ufd0olg-mbho";"0lyrt5jo-edj4";"znp8dlj3-mkmg";24;43000;"Alugada";3.0;"Médico";"A";11400;0.0;0;0.27;"n";2
"umx23tjf-ko2u";"0m1hbkdx-71si";"9xzjqn2j-2mjh";25;13200;"Alugada";0.0;"Pag. de débitos";"A";6625;8.63;1;0.5;"n";3
"fio5hwaa-ujtr";"0m3fotse-6xge";"juulmyxd-gwfq";27;118000;"Alugada";1.0;"Pessoal";"D";13425;15.99;1;0.11;"y";10
"3vhonmeo-jeab";"0m7s63bb-da8c";"zeozfoxb-fkfd";27;110000;"Hipoteca";0.0;"Médico";"B";10000;10.37;0;0.09;"n";9
"popgto3u-z5sf";"0mahblh6-ppyo";"myqogtjm-bhra";30;265000;"Hipoteca";3.0;"Melhora do lar";"D";24000;14.96;0;0.09;"y";7
"nxxnza7w-bzfa";"0mdlrrbn-gmlq";"s4rsih4o-cm3y";24;43680;"Alugada";1.0;"Educativo";"A";10800;5.42;0;0.25;"n";4
"panbxna2-7cir";"0mg0gz3n-ezfh";"d2fqi52h-lspy";25;33000;"Alugada";1.0;"Médico";"B";14125;9.91;1;0.43;"n";3
